ID	Giocatore	Squadra	Ruolo	Ruolo Mod. Av.	Fuori lista	Quotazione	Presenze	Media	Media recente	Media pagella	Media recente pagella	Somma bonus malus	Somma bonus malus ultime 5
661	KAMARA	udinese	D	E		7	14	5,75	5,6	5,79	5,7	-0,5	-0,5
392	KAMENOVIC		D	E	*	1							
219	KELLY	juventus	D	D		13	17	6,24	6,5	6,15	6,5	1,5	0
365	KEMPF	como	D	D		15	14	6,57	6,2	6,18	6,2	8,5	3
10	KOLASINAC	atalanta	D	D		4	5	5,7	5,67	5,8	5,83	-0,5	-0,5
4272	KOSPO	fiorentina	D	D		1							
11	KOSSOUNOU	atalanta	D	D		8	10	6,1		5,8	-1	3	3
4299	KOUADIO	fiorentina	D	D		1	2	5,75		5,75	-1	0	0
434	KOUASSI	lecce	D	D		1	4	5,38		5,38	-1	0	0
761	KOVACIK		D	E	*	5							
662	KRISTENSEN	udinese	D	D		8	10	6,15	5,63	5,9	5,75	2,5	-0,5
484	KUMBULLA		D	D	*	2							
4404	LAMPTEY	fiorentina	D	E		1	1	5,5		5,5	-1	0	0
405	LAZZARI	lazio	D	E		6	10	5,65	5,67	5,75	5,67	-1	-0,5
294	LEONI		D	D	*	10							
295	LOVIK	parma	D	E		3	6	5,67		5,67	-1	0	0
42	LUCUMI	bologna	D	D		10	14	6,07	5,75	5,93	5,75	2	0
78	LUPERTO	cagliari	D	D		8	16	5,91	5,25	5,81	5,5	1,5	-1
577	LUSUARDI	pisa	D	D		1	3	5,33		5,5	-1	-0,5	-0,5
43	LYKOGIANNIS	bologna	D	E		3	6	5,67	6	5,75	5,5	-0,5	-0,5
326	MANCINI	roma	D	D		11	19	6	6	6,08	6,13	-2	-1
485	MANNINI		D	E	*	1							
1059	MARCANDALLI	genoa	D	D		7	13	5,73	6	5,81	6	-1	0
112	MARI		D	D	*	2	10	5,35		5,5	-1	-1,5	-0,5
250	MARIANUCCI	napoli	D	D		2	2	6,25	7	5,75	6	1	1
540	MARIPAN	torino	D	D		11	19	6,08	6	5,95	6	2,5	0
143	MARTIN	genoa	D	E		14	16	6,41	6,38	6,03	6,13	6	1
393	MARUSIC	lazio	D	E		9	18	5,83	5,38	5,86	5,63	-0,5	-1
541	MASINA	torino	D	D		3	5	5,5		5,3	-1	1	1
251	MAZZOCCHI	napoli	D	E		1	2	5	4	5,5	5	-1	-1
4929	MBAMBI		D	D	*	1							
84	MINA	cagliari	D	D		8	12	5,96	5	5,79	5,25	2	-1
44	MIRANDA	bologna	D	E		10	15	6,07	5,63	6	5,75	0,5	-0,5
611	MIRANDA KE.		D	D	*	4							
612	MISSORI		D	E	*	6							
220	MONTERO		D	D	*	2							
367	MORENO	como	D	E		9	6	6,67	6,17	6,25	6,17	2,5	3
496	MORETTI		D	D	*	2							
613	MUHAREMOVIC	sassuolo	D	D		11	17	6,21	6,1	6,09	5,9	2	1
1084	MULLEN		D	D	*	3							
327	N'DICKA	roma	D	D		8	15	5,83		5,93	-1	-1,5	-0,5
542	N'GUESSAN		D	D	*	1							
1674	NDABA	lecce	D	E		4	5	5,8	5,83	5,8	5,83	0	0
497	NDIAYE		D	D	*	5							
3894	NDIAYE NI.	parma	D	D		2	7	5,29		5,57	-1	-2	-2
4304	NELSSON	verona	D	D		5	19	5,55	5	5,74	5,4	-3,5	-2
4409	NKOUNKOU	torino	D	E		6	6	5,83	5,5	5,83	6	0	0,5
144	NORTON-CUFFY	genoa	D	D		9	19	5,95	5,7	5,84	5,7	2	0
1464	NUNEZ	verona	D	D		6	16	5,56	5,2	5,81	5,7	-4,5	-0,5
395	NUNO TAVARES	lazio	D	E		4	9	5,67		5,72	-1	-0,5	-0,5
252	OBARETIN		D	D	*	1							
79	OBERT	cagliari	D	D		7	17	5,71	5,5	5,85	5,63	-2,5	-0,5
614	ODENTHAL	sassuolo	D	D		1							
4466	ODOGU	milan	D	D		1							
253	OLIVERA	napoli	D	E		6	10	5,6	6	5,7	6	-1	-0,5
300	OSORIO		D	D	*	7							
1859	OSTIGARD	genoa	D	D		16	15	6,83	7	6,1	6,25	10,5	2,5
145	OTOA	genoa	D	D		4	6	5,67	5,83	5,75	5,83	-0,5	0
690	OYEGOKE	verona	D	E		1	2	5	5	5	5	0	0
178	PALACIOS	inter	D	D		1							
663	PALMA		D	D	*	2	4	5,63	6	5,63	6	0	0
113	PARISI	fiorentina	D	E		9	12	5,88	6,2	5,96	6,2	-1	-0,5
396	PATRIC	lazio	D	D		2	2	6		6	-1	0	0
179	PAVARD		D	D	*	11	1	6,5		6,5	-1	0	0
464	PAVLOVIC	milan	D	D		14	18	6,44	5,88	6,11	6	6	-0,5
615	PAZ YE.	sassuolo	D	E		1							
397	PELLEGRINI LU.	lazio	D	E		7	16	5,69	5,5	5,78	5,7	-1,5	-1
432	PEREZ MA.	lecce	D	E		1	1	6	6	6	6	0	0
1459	PEZZELLA	cremonese	D	E		5	15	5,63	5,3	5,73	5,5	-1,5	-1
616	PIERAGNOLO	sassuolo	D	E		1							
82	PINTUS	cagliari	D	D		1							
114	PONGRACIC	fiorentina	D	D		7	18	5,61	5,7	5,81	5,9	-3,5	-1
664	PONTES ESTEVES		D	D	*	3							
45	POSCH	como	D	D		8	7	6,29	6	5,86	6	3	0
578	PRIMASSO		D	D	*	1							
394	PROVSTGAARD	lazio	D	D		5	6	5,92		5,92	-1	0	0
499	QUAGLIATA		D	E	*	6							
3846	RAMON	como	D	D		12	16	6,25	7	6,09	6,5	2	1,5
115	RANIERI	fiorentina	D	D		8	17	5,76	5,83	5,74	6	0,5	-0,5
500	RAVANELLI		D	D	*	6							
330	RENSCH	roma	D	E		5	6	5,83	5,5	5,83	5,5	1	1
691	RIGO		D	D	*	1							
221	RIZZO		D	D	*	1							
765	ROCCHETTI		D	E	*	6							
4402	RODRIGUEZ JU.	cagliari	D	D		2	6	5,42	5,25	5,58	5,38	-1	-1
617	ROMAGNA	sassuolo	D	D		1	3	5,67		5,67	-1	0	0
398	ROMAGNOLI	lazio	D	D		10	18	5,86	6	5,94	6,1	-1,5	-0,5
222	ROUHI	juventus	D	D		1							
254	RRAHMANI	napoli	D	D		14	12	6,42	6,7	6,21	6,2	2	2
618	RUAN		D	D	*	6							
223	RUGANI	juventus	D	D		3	4	5,63	6	5,63	6	0	0
399	RUGGERI		D	D	*	1							
579	RUS		D	D	*	6							
146	SABELLI	genoa	D	E		1	4	4,88		5,38	-1	-2	-2
368	SALA MA.		D	E	*	1							
603	SALAH-EDDINE		D	E	*	8							
321	SANGARE	roma	D	D		1							
224	SAVONA		D	E	*	6							
729	SAZONOV	torino	D	D		1							
12	SCALVINI	atalanta	D	D		8	7	7,14	7,5	6,29	6,5	5,5	2,5
544	SCHUURS	torino	D	D		1							
435	SCOTT		D	D	*	6							
4301	SIEBERT	lecce	D	D		1	2	4,75	5	4,75	5	0	0
692	SLOTSAGER	verona	D	D		1							
369	SMOLCIC	como	D	E		6	12	5,58	5,5	5,83	5,67	-3	-1
665	SOLET	udinese	D	D		11	20	6	6	5,9	5,8	2	-2
255	SPINAZZOLA	napoli	D	E		15	14	6,64	6,6	6,11	6	7,5	3
180	STABILE		D	D	*	1							
181	STANTE		D	D	*	1							
693	TCHATCHOUA		D	E	*	9							
465	TERRACCIANO FI.	cremonese	D	E		11	19	6,11	5,2	5,97	5,6	2,5	-2
466	THIAW		D	D	*	10							
436	TIAGO GABRIEL	lecce	D	D		9	19	5,84	5,2	5,82	5,6	0,5	-2
467	TOMORI	milan	D	D		12	15	6,13	6	6,13	6,13	0	-0,5
296	TRABUCCHI	parma	D	D		1							
4302	TROILO	parma	D	D		2	4	5,25	5,5	5,5	5,5	-1,5	-1,5
4373	TSIMIKAS	roma	D	E		6	8	5,69	5,83	5,75	5,83	-0,5	0
225	TURRICCHIA		D	D	*	1							
1077	UBANI		D	E	*	5							
1075	ULINEIA BUTA		D	E	*	2							
297	VALENTI	parma	D	D		9	14	5,82	5,88	5,89	5,88	-1	0
1076	VALENTINI	verona	D	D		7	9	5,83	5,88	5,94	6	-1	-0,5
298	VALERI	parma	D	E		10	15	5,93	5,9	5,9	6	0,5	0
370	VALLE	como	D	E		10	15	5,9	5,83	5,87	5,83	0,5	0
359	VAN DER BREMPT	como	D	E		3	6	5,67	5,75	5,83	5,88	-1	-0,5
182	VANHEUSDEN		D	D	*	2							
147	VASQUEZ	genoa	D	D		9	20	5,8	5,8	5,83	5,8	-0,5	0
433	VEIGA	lecce	D	D		6	18	5,64	5,5	5,69	5,6	-1,5	-1
758	VEROLI		D	D	*	4							
117	VITI		D	D	*	1	6	5,08	5	5,33	5	-1,5	-1,5
751	VITIK	bologna	D	D		6	9	5,72	5,5	5,83	5,63	-1,5	-1
299	VOGLIACCO		D	D	*	6							
372	VOJVODA	como	D	E		10	15	6,13	6,63	5,87	6,13	4	2
545	WALUKIEWICZ	sassuolo	D	D		9	19	5,82	5,8	5,87	5,8	-1	0,5
1675	WESLEY	roma	D	E		15	18	6,5	6	6,11	6	7	0
83	WIETESKA		D	D	*	6							
148	ZANOLI	udinese	D	E		9	17	5,82	5,7	5,74	5,6	1,5	1
85	ZAPPA	cagliari	D	E		8	18	5,78	5,8	5,72	5,6	1	1
23	ZAPPACOSTA	atalanta	D	E		11	17	5,94	6,1	5,88	6,1	1	0
4457	ZE PEDRO	cagliari	D	D		2	5	5,5		5,5	-1	0	0
666	ZEMURA	udinese	D	E		4	8	5,56		5,63	-1	-0,5	-0,5
4408	ZIOLKOWSKI	roma	D	D		5	7	5,71	6	5,86	6	-1	-0,5
95	ZORTEA	bologna	D	E		10	14	6	6,1	5,96	6	0,5	0,5
732	ABILDGAARD		C	C	*	2							
619	ABUBAKAR		C	C	*	2							
772	ADDAI	como	C	T		9	10	6,65	5	5,9	5,5	7,5	5
468	ADLI		C	C	*	10							
86	ADOPO	cagliari	C	C		10	20	5,98	6,2	5,83	5,8	3	2,5
227	ADZIC	juventus	C	T		5	6	6,5	5,75	6	5,75	3	0
46	AEBISCHER	pisa	C	C		10	19	5,92	6	5,97	5,9	-1	0,5
767	AFENA-GYAN		C	T	*	8							
183	AKINSANMIRO	pisa	C	C		8	12	6,04		6	-1	0,5	0
5369	AKPA AKPRO	verona	C	C		3	9	5,5		5,72	-1	-2	-1
4374	AL-MUSRATI	verona	C	C		5	6	5,67	5,5	5,75	5,5	-0,5	0
373	ALLI		C	T	*	8							
268	ANGUISSA	napoli	C	C		15	11	7,55		6,41	-1	12,5	5,5
546	ANJORIN	torino	C	C		3	5	5,5	6	5,6	6	-0,5	-0,5
1060	ARAMU		C	T	*	1							
5885	ARIZALA	udinese	C	C		5							
1070	ARTHUR MELO		C	C	*	3							
184	ASLLANI	torino	C	C		7	15	5,6	6	5,9	6	-4,5	-3
667	ATTA	udinese	C	C		11	15	6,4	5,75	6,13	5,75	4	-0,5
4223	BAILEY	roma	C	T		6	7	5,57	5,5	5,57	5,5	0	0
332	BALDANZI	roma	C	T		8	9	5,94	9,5	5,72	6,5	2	2,5
668	BALLARINI		C	C	*	1							
773	BALLET		C	T	*	11							
119	BARAK		C	T	*	8							
185	BARELLA	inter	C	C		17	19	6,61	6,2	6,26	6,2	6,5	0,5
400	BASIC	lazio	C	C		11	13	6,31	5,75	6	5,75	4	-1
770	BATURINA	como	C	T		14	8	6,56	6,83	5,81	5,83	7	4
547	BAYEYE		C	C	*	1							
401	BELAHYANE	lazio	C	C		3	7	5,5	5,67	5,57	5,67	-0,5	-1
469	BENNACER		C	C	*	11							
437	BERISHA	lecce	C	C		14	12	6,92		6,17	-1	9	5
301	BERNABE	parma	C	C		15	19	6,5	6,4	6,13	6,2	7	1
694	BERNEDE	verona	C	C		11	19	6,05	6,2	5,87	6	4,5	1
121	BIANCO		C	C	*	9							
1061	BOHINEN		C	C	*	5							
620	BOLOCA	sassuolo	C	C		1	2	5,25		5,25	-1	0	0
470	BONDO	cremonese	C	C		7	19	5,66	5,4	5,76	5,6	-2	-1
333	BOVE		C	C	*	1							
766	BRAMBILLA		C	C	*	2							
733	BRAUNODER		C	C	*	6							
14	BRESCIANINI	fiorentina	C	C		6	6	6,5	6	6,08	6	2,5	2,5
186	BUCHANAN		C	C	*	6							
256	CAJUSTE		C	C	*	2							
187	CALHANOGLU	inter	C	C		24	16	7,59	7,25	6,47	6,5	18	6
621	CALIGARA		C	C	*	2							
302	CAMARA		C	C	*	9							
4273	CAMARA AB.	udinese	C	C		1							
376	CAQUERET	como	C	C		11	14	5,96	6	5,86	5,75	1,5	1
149	CARBONI		C	T	*	5	10	5,65		5,75	-1	-1	-0,5
548	CASADEI	torino	C	C		12	17	6,15	9,5	5,94	6,75	3,5	5,5
503	CASTAGNETTI		C	C	*	9							
402	CATALDI	lazio	C	C		13	18	6,36	6,5	6,03	6,1	6	2
759	CAVUOTI	cagliari	C	T		1	1	5,5	5,5	5,5	5,5	0	0
695	CHARLYS		C	C	*	1							
549	CIAMMAGLICHELLA		C	C	*	1							
696	CISSE		C	T	*	2							
505	COLLOCOLO	cremonese	C	C		2	4	6,13		6,25	-1	-0,5	-0,5
637	CONCEICAO	juventus	C	T		14	14	6,46	7,25	6,07	6	5,5	2,5
4462	CORNET	genoa	C	T		1	3	4,17		5,17	-1	-3	-3
438	COULIBALY LA.	lecce	C	C		12	15	6,3	6,25	6	6,25	4,5	0
4486	CREMASCHI	parma	C	C		1	1	5,5		5,5	-1	0	0
334	CRISTANTE	roma	C	C		12	19	6,13	5,88	6,11	6,13	0,5	-1
